path,name,extension,content_hint
test_workspace/20250502_TF_개선안_v2.5.docx,20250502_TF_개선안_v2.5.docx,.docx,
test_workspace/20250503_MK_예산안.xlsx,20250503_MK_예산안.xlsx,.xlsx,
test_workspace/20250503_MK_예산안_v2.1.xlsx,20250503_MK_예산안_v2.1.xlsx,.xlsx,
test_workspace/20250504_TF_발표자료_v1.4.pptx,20250504_TF_발표자료_v1.4.pptx,.pptx,
test_workspace/20250505_MK_결과보고서.xlsx,20250505_MK_결과보고서.xlsx,.xlsx,
test_workspace/20250506_MK_캠페인제안서_v2.3.pdf,20250506_MK_캠페인제안서_v2.3.pdf,.pdf,
test_workspace/20250507_MK_예산안.xlsx,20250507_MK_예산안.xlsx,.xlsx,
test_workspace/20250507_QT_디자인시안.jpg,20250507_QT_디자인시안.jpg,.jpg,
test_workspace/20250507_TF_발표자료_v3.2.pptx,20250507_TF_발표자료_v3.2.pptx,.pptx,
test_workspace/20250508_MK_광고시안_v1.1.jpg,20250508_MK_광고시안_v1.1.jpg,.jpg,
test_workspace/20250508_QT_개발일정_v3.5.xlsx,20250508_QT_개발일정_v3.5.xlsx,.xlsx,
test_workspace/20250508_QT_기획안_v1.0.pptx,20250508_QT_기획안_v1.0.pptx,.pptx,
test_workspace/20250508_TF_설문결과.xlsx,20250508_TF_설문결과.xlsx,.xlsx,
test_workspace/20250509_QT_기획안.docx,20250509_QT_기획안.docx,.docx,
test_workspace/20250509_TF_발표자료.pptx,20250509_TF_발표자료.pptx,.pptx,
test_workspace/20250510_MK_예산안_v2.1.xlsx,20250510_MK_예산안_v2.1.xlsx,.xlsx,
test_workspace/20250510_TF_발표자료_v1.2.pptx,20250510_TF_발표자료_v1.2.pptx,.pptx,
test_workspace/20250510_TF_발표자료_v2.2.pptx,20250510_TF_발표자료_v2.2.pptx,.pptx,
test_workspace/20250511_MK_결과보고서.xlsx,20250511_MK_결과보고서.xlsx,.xlsx,
test_workspace/20250511_MK_캠페인제안서.pdf,20250511_MK_캠페인제안서.pdf,.pdf,
test_workspace/20250511_QT_개발일정_v3.3.xlsx,20250511_QT_개발일정_v3.3.xlsx,.xlsx,
test_workspace/20250511_QT_디자인시안.png,20250511_QT_디자인시안.png,.png,
test_workspace/20250511_QT_디자인시안_v2.1.png,20250511_QT_디자인시안_v2.1.png,.png,
test_workspace/20250512_QT_디자인시안.png,20250512_QT_디자인시안.png,.png,
test_workspace/20250512_TF_설문결과_v2.5.xlsx,20250512_TF_설문결과_v2.5.xlsx,.xlsx,
test_workspace/20250513_QT_개발일정.xlsx,20250513_QT_개발일정.xlsx,.xlsx,
test_workspace/20250513_QT_개발일정_v2.4.xlsx,20250513_QT_개발일정_v2.4.xlsx,.xlsx,
test_workspace/20250514_MK_결과보고서_v2.1.xlsx,20250514_MK_결과보고서_v2.1.xlsx,.xlsx,
test_workspace/20250514_MK_캠페인제안서_v2.0.pdf,20250514_MK_캠페인제안서_v2.0.pdf,.pdf,
test_workspace/20250514_TF_발표자료_v2.2.pptx,20250514_TF_발표자료_v2.2.pptx,.pptx,
test_workspace/20250514_TF_설문결과.xlsx,20250514_TF_설문결과.xlsx,.xlsx,
test_workspace/20250515_MK_캠페인제안서_v3.3.pdf,20250515_MK_캠페인제안서_v3.3.pdf,.pdf,
test_workspace/20250515_QT_요구사항정의서.docx,20250515_QT_요구사항정의서.docx,.docx,
test_workspace/20250515_QT_요구사항정의서_v2.3.docx,20250515_QT_요구사항정의서_v2.3.docx,.docx,
test_workspace/20250516_MK_예산안_v1.5.xlsx,20250516_MK_예산안_v1.5.xlsx,.xlsx,
test_workspace/20250516_QT_기획안.docx,20250516_QT_기획안.docx,.docx,
test_workspace/20250517_QT_개발일정.xlsx,20250517_QT_개발일정.xlsx,.xlsx,
test_workspace/20250518_MK_캠페인제안서_v1.1.pdf,20250518_MK_캠페인제안서_v1.1.pdf,.pdf,
test_workspace/20250518_TF_회의록_v3.4.txt,20250518_TF_회의록_v3.4.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250519_TF_발표자료.pptx,20250519_TF_발표자료.pptx,.pptx,
test_workspace/20250520_MK_결과보고서_v3.3.xlsx,20250520_MK_결과보고서_v3.3.xlsx,.xlsx,
test_workspace/20250520_MK_광고시안.jpg,20250520_MK_광고시안.jpg,.jpg,
test_workspace/20250520_MK_예산안.xlsx,20250520_MK_예산안.xlsx,.xlsx,
test_workspace/20250521_QT_디자인시안_v2.2.png,20250521_QT_디자인시안_v2.2.png,.png,
test_workspace/20250522_MK_결과보고서_v1.1.xlsx,20250522_MK_결과보고서_v1.1.xlsx,.xlsx,
test_workspace/20250522_MK_광고시안.jpg,20250522_MK_광고시안.jpg,.jpg,
test_workspace/20250522_QT_기획안_v2.2.docx,20250522_QT_기획안_v2.2.docx,.docx,
test_workspace/20250522_TF_발표자료_v3.3.pptx,20250522_TF_발표자료_v3.3.pptx,.pptx,
test_workspace/20250523_MK_예산안_v1.0.xlsx,20250523_MK_예산안_v1.0.xlsx,.xlsx,
test_workspace/20250524_MK_결과보고서_v2.2.xlsx,20250524_MK_결과보고서_v2.2.xlsx,.xlsx,
test_workspace/20250524_MK_광고시안_v3.2.jpg,20250524_MK_광고시안_v3.2.jpg,.jpg,
test_workspace/20250525_MK_결과보고서_v1.1.xlsx,20250525_MK_결과보고서_v1.1.xlsx,.xlsx,
test_workspace/20250525_MK_캠페인제안서.pdf,20250525_MK_캠페인제안서.pdf,.pdf,
test_workspace/20250525_MK_캠페인제안서_v2.5.pdf,20250525_MK_캠페인제안서_v2.5.pdf,.pdf,
test_workspace/20250525_QT_개발일정.xlsx,20250525_QT_개발일정.xlsx,.xlsx,
test_workspace/20250525_QT_개발일정_v1.0.xlsx,20250525_QT_개발일정_v1.0.xlsx,.xlsx,
test_workspace/20250525_QT_기획안_v1.2.pptx,20250525_QT_기획안_v1.2.pptx,.pptx,
test_workspace/20250526_MK_광고시안_v2.3.jpg,20250526_MK_광고시안_v2.3.jpg,.jpg,
test_workspace/20250526_TF_개선안_v2.5.docx,20250526_TF_개선안_v2.5.docx,.docx,
test_workspace/20250527_QT_개발일정.xlsx,20250527_QT_개발일정.xlsx,.xlsx,
test_workspace/20250528_MK_결과보고서_v2.0.xlsx,20250528_MK_결과보고서_v2.0.xlsx,.xlsx,
test_workspace/20250528_QT_디자인시안_v3.2.png,20250528_QT_디자인시안_v3.2.png,.png,
test_workspace/20250528_QT_요구사항정의서_v1.2.docx,20250528_QT_요구사항정의서_v1.2.docx,.docx,
test_workspace/20250529_TF_회의록.txt,20250529_TF_회의록.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250531_TF_발표자료_v1.4.pptx,20250531_TF_발표자료_v1.4.pptx,.pptx,
test_workspace/20250601_MK_캠페인제안서_v1.4.pdf,20250601_MK_캠페인제안서_v1.4.pdf,.pdf,
test_workspace/20250601_MK_캠페인제안서_v1.5.pdf,20250601_MK_캠페인제안서_v1.5.pdf,.pdf,
test_workspace/20250601_MK_캠페인제안서_v3.2.pdf,20250601_MK_캠페인제안서_v3.2.pdf,.pdf,
test_workspace/20250602_MK_결과보고서_v3.3.xlsx,20250602_MK_결과보고서_v3.3.xlsx,.xlsx,
test_workspace/20250602_QT_요구사항정의서_v1.4.docx,20250602_QT_요구사항정의서_v1.4.docx,.docx,
test_workspace/20250602_TF_개선안.docx,20250602_TF_개선안.docx,.docx,
test_workspace/20250603_QT_기획안.docx,20250603_QT_기획안.docx,.docx,
test_workspace/20250604_MK_예산안_v1.0.xlsx,20250604_MK_예산안_v1.0.xlsx,.xlsx,
test_workspace/20250604_MK_캠페인제안서_v2.1.pdf,20250604_MK_캠페인제안서_v2.1.pdf,.pdf,
test_workspace/20250606_MK_결과보고서_v3.3.xlsx,20250606_MK_결과보고서_v3.3.xlsx,.xlsx,
test_workspace/20250606_MK_예산안_v2.3.xlsx,20250606_MK_예산안_v2.3.xlsx,.xlsx,
test_workspace/20250606_MK_캠페인제안서_v1.4.pdf,20250606_MK_캠페인제안서_v1.4.pdf,.pdf,
test_workspace/20250606_QT_기획안_v3.4.docx,20250606_QT_기획안_v3.4.docx,.docx,
test_workspace/20250606_TF_개선안_v3.1.docx,20250606_TF_개선안_v3.1.docx,.docx,
test_workspace/20250607_MK_캠페인제안서_v1.5.pdf,20250607_MK_캠페인제안서_v1.5.pdf,.pdf,
test_workspace/20250607_QT_개발일정_v1.0.xlsx,20250607_QT_개발일정_v1.0.xlsx,.xlsx,
test_workspace/20250607_TF_발표자료_v3.5.pptx,20250607_TF_발표자료_v3.5.pptx,.pptx,
test_workspace/20250608_QT_디자인시안_v3.1.jpg,20250608_QT_디자인시안_v3.1.jpg,.jpg,
test_workspace/20250608_TF_개선안_v2.1.docx,20250608_TF_개선안_v2.1.docx,.docx,
test_workspace/20250610_MK_예산안_v2.1.xlsx,20250610_MK_예산안_v2.1.xlsx,.xlsx,
test_workspace/20250610_QT_기획안_v2.2.docx,20250610_QT_기획안_v2.2.docx,.docx,
test_workspace/20250610_QT_요구사항정의서_v1.2.docx,20250610_QT_요구사항정의서_v1.2.docx,.docx,
test_workspace/20250610_TF_설문결과_v2.3.xlsx,20250610_TF_설문결과_v2.3.xlsx,.xlsx,
test_workspace/20250611_MK_캠페인제안서_v3.4.pdf,20250611_MK_캠페인제안서_v3.4.pdf,.pdf,
test_workspace/20250611_TF_설문결과_v3.5.xlsx,20250611_TF_설문결과_v3.5.xlsx,.xlsx,
test_workspace/20250612_MK_캠페인제안서_v3.3.pdf,20250612_MK_캠페인제안서_v3.3.pdf,.pdf,
test_workspace/20250612_QT_디자인시안_v2.1.png,20250612_QT_디자인시안_v2.1.png,.png,
test_workspace/20250612_TF_회의록_v1.4.txt,20250612_TF_회의록_v1.4.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250613_MK_광고시안_v3.0.jpg,20250613_MK_광고시안_v3.0.jpg,.jpg,
test_workspace/20250613_TF_발표자료_v3.3.pptx,20250613_TF_발표자료_v3.3.pptx,.pptx,
test_workspace/20250615_MK_결과보고서.xlsx,20250615_MK_결과보고서.xlsx,.xlsx,
test_workspace/20250615_MK_캠페인제안서.pdf,20250615_MK_캠페인제안서.pdf,.pdf,
test_workspace/20250615_QT_요구사항정의서.docx,20250615_QT_요구사항정의서.docx,.docx,
test_workspace/20250615_TF_발표자료_v2.0.pptx,20250615_TF_발표자료_v2.0.pptx,.pptx,
test_workspace/20250615_TF_발표자료_v3.3.pptx,20250615_TF_발표자료_v3.3.pptx,.pptx,
test_workspace/20250616_QT_기획안_v2.2.pptx,20250616_QT_기획안_v2.2.pptx,.pptx,
test_workspace/20250616_QT_요구사항정의서.docx,20250616_QT_요구사항정의서.docx,.docx,
test_workspace/20250618_MK_결과보고서_v1.2.xlsx,20250618_MK_결과보고서_v1.2.xlsx,.xlsx,
test_workspace/20250618_QT_기획안_v3.1.docx,20250618_QT_기획안_v3.1.docx,.docx,
test_workspace/20250619_QT_개발일정_v1.4.xlsx,20250619_QT_개발일정_v1.4.xlsx,.xlsx,
test_workspace/20250620_QT_개발일정_v2.2.xlsx,20250620_QT_개발일정_v2.2.xlsx,.xlsx,
test_workspace/20250621_TF_회의록_v2.2.txt,20250621_TF_회의록_v2.2.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250622_MK_광고시안_v1.2.jpg,20250622_MK_광고시안_v1.2.jpg,.jpg,
test_workspace/20250622_QT_개발일정_v2.1.xlsx,20250622_QT_개발일정_v2.1.xlsx,.xlsx,
test_workspace/20250622_TF_회의록_v1.5.txt,20250622_TF_회의록_v1.5.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250623_TF_개선안_v2.5.docx,20250623_TF_개선안_v2.5.docx,.docx,
test_workspace/20250624_TF_설문결과_v1.4.xlsx,20250624_TF_설문결과_v1.4.xlsx,.xlsx,
test_workspace/20250626_QT_요구사항정의서_v2.0.docx,20250626_QT_요구사항정의서_v2.0.docx,.docx,
test_workspace/20250627_MK_캠페인제안서_v1.2.pdf,20250627_MK_캠페인제안서_v1.2.pdf,.pdf,
test_workspace/20250627_MK_캠페인제안서_v3.3.pdf,20250627_MK_캠페인제안서_v3.3.pdf,.pdf,
test_workspace/20250627_QT_기획안.docx,20250627_QT_기획안.docx,.docx,
test_workspace/20250628_MK_결과보고서_v3.3.xlsx,20250628_MK_결과보고서_v3.3.xlsx,.xlsx,
test_workspace/20250628_MK_예산안.xlsx,20250628_MK_예산안.xlsx,.xlsx,
test_workspace/20250628_TF_발표자료.pptx,20250628_TF_발표자료.pptx,.pptx,
test_workspace/20250628_TF_회의록_v3.4.txt,20250628_TF_회의록_v3.4.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250630_MK_광고시안_v1.0.jpg,20250630_MK_광고시안_v1.0.jpg,.jpg,
test_workspace/20250630_QT_디자인시안_v3.1.jpg,20250630_QT_디자인시안_v3.1.jpg,.jpg,
test_workspace/20250630_TF_발표자료_v1.5.pptx,20250630_TF_발표자료_v1.5.pptx,.pptx,
test_workspace/20250701_QT_개발일정.xlsx,20250701_QT_개발일정.xlsx,.xlsx,
test_workspace/20250701_QT_요구사항정의서_v3.5.docx,20250701_QT_요구사항정의서_v3.5.docx,.docx,
test_workspace/20250701_TF_발표자료_v2.3.pptx,20250701_TF_발표자료_v2.3.pptx,.pptx,
test_workspace/20250702_TF_발표자료_v2.0.pptx,20250702_TF_발표자료_v2.0.pptx,.pptx,
test_workspace/20250703_TF_개선안_v3.5.docx,20250703_TF_개선안_v3.5.docx,.docx,
test_workspace/20250703_TF_회의록.txt,20250703_TF_회의록.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250704_MK_결과보고서.xlsx,20250704_MK_결과보고서.xlsx,.xlsx,
test_workspace/20250704_TF_개선안_v3.4.docx,20250704_TF_개선안_v3.4.docx,.docx,
test_workspace/20250704_TF_발표자료_v1.4.pptx,20250704_TF_발표자료_v1.4.pptx,.pptx,
test_workspace/20250706_MK_광고시안.jpg,20250706_MK_광고시안.jpg,.jpg,
test_workspace/20250706_QT_기획안.docx,20250706_QT_기획안.docx,.docx,
test_workspace/20250707_QT_개발일정_v1.1.xlsx,20250707_QT_개발일정_v1.1.xlsx,.xlsx,
test_workspace/20250707_QT_개발일정_v2.0.xlsx,20250707_QT_개발일정_v2.0.xlsx,.xlsx,
test_workspace/20250707_TF_설문결과.xlsx,20250707_TF_설문결과.xlsx,.xlsx,
test_workspace/20250708_MK_캠페인제안서.pdf,20250708_MK_캠페인제안서.pdf,.pdf,
test_workspace/20250708_TF_회의록_v1.4.txt,20250708_TF_회의록_v1.4.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250709_MK_광고시안.jpg,20250709_MK_광고시안.jpg,.jpg,
test_workspace/20250709_MK_예산안_v2.2.xlsx,20250709_MK_예산안_v2.2.xlsx,.xlsx,
test_workspace/20250709_MK_캠페인제안서_v1.1.pdf,20250709_MK_캠페인제안서_v1.1.pdf,.pdf,
test_workspace/20250709_MK_캠페인제안서_v3.0.pdf,20250709_MK_캠페인제안서_v3.0.pdf,.pdf,
test_workspace/20250709_MK_캠페인제안서_v3.5.pdf,20250709_MK_캠페인제안서_v3.5.pdf,.pdf,
test_workspace/20250709_TF_개선안_v2.5.docx,20250709_TF_개선안_v2.5.docx,.docx,
test_workspace/20250709_TF_발표자료_v1.5.pptx,20250709_TF_발표자료_v1.5.pptx,.pptx,
test_workspace/20250710_MK_광고시안.jpg,20250710_MK_광고시안.jpg,.jpg,
test_workspace/20250710_MK_캠페인제안서.pdf,20250710_MK_캠페인제안서.pdf,.pdf,
test_workspace/20250711_MK_광고시안.jpg,20250711_MK_광고시안.jpg,.jpg,
test_workspace/20250711_MK_캠페인제안서_v3.0.pdf,20250711_MK_캠페인제안서_v3.0.pdf,.pdf,
test_workspace/20250711_QT_기획안.pptx,20250711_QT_기획안.pptx,.pptx,
test_workspace/20250711_QT_요구사항정의서_v2.2.docx,20250711_QT_요구사항정의서_v2.2.docx,.docx,
test_workspace/20250711_TF_발표자료_v1.3.pptx,20250711_TF_발표자료_v1.3.pptx,.pptx,
test_workspace/20250712_QT_요구사항정의서_v3.5.docx,20250712_QT_요구사항정의서_v3.5.docx,.docx,
test_workspace/20250712_TF_회의록_v3.0.txt,20250712_TF_회의록_v3.0.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250713_MK_예산안_v1.1.xlsx,20250713_MK_예산안_v1.1.xlsx,.xlsx,
test_workspace/20250713_MK_예산안_v3.1.xlsx,20250713_MK_예산안_v3.1.xlsx,.xlsx,
test_workspace/20250714_MK_결과보고서_v3.5.xlsx,20250714_MK_결과보고서_v3.5.xlsx,.xlsx,
test_workspace/20250714_MK_예산안_v1.1.xlsx,20250714_MK_예산안_v1.1.xlsx,.xlsx,
test_workspace/20250714_TF_설문결과_v3.3.xlsx,20250714_TF_설문결과_v3.3.xlsx,.xlsx,
test_workspace/20250715_MK_예산안.xlsx,20250715_MK_예산안.xlsx,.xlsx,
test_workspace/20250715_MK_캠페인제안서_v3.2.pdf,20250715_MK_캠페인제안서_v3.2.pdf,.pdf,
test_workspace/20250715_TF_개선안_v3.1.docx,20250715_TF_개선안_v3.1.docx,.docx,
test_workspace/20250716_MK_광고시안_v1.2.jpg,20250716_MK_광고시안_v1.2.jpg,.jpg,
test_workspace/20250716_TF_회의록_v2.1.txt,20250716_TF_회의록_v2.1.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250717_QT_디자인시안_v1.0.jpg,20250717_QT_디자인시안_v1.0.jpg,.jpg,
test_workspace/20250718_TF_개선안.docx,20250718_TF_개선안.docx,.docx,
test_workspace/20250719_MK_결과보고서.xlsx,20250719_MK_결과보고서.xlsx,.xlsx,
test_workspace/20250719_TF_발표자료_v2.4.pptx,20250719_TF_발표자료_v2.4.pptx,.pptx,
test_workspace/20250719_TF_설문결과.xlsx,20250719_TF_설문결과.xlsx,.xlsx,
test_workspace/20250720_MK_캠페인제안서_v2.2.pdf,20250720_MK_캠페인제안서_v2.2.pdf,.pdf,
test_workspace/20250720_QT_기획안_v1.1.pptx,20250720_QT_기획안_v1.1.pptx,.pptx,
test_workspace/20250720_QT_디자인시안.png,20250720_QT_디자인시안.png,.png,
test_workspace/20250720_TF_개선안_v1.3.docx,20250720_TF_개선안_v1.3.docx,.docx,
test_workspace/20250721_MK_광고시안_v1.0.jpg,20250721_MK_광고시안_v1.0.jpg,.jpg,
test_workspace/20250721_QT_개발일정_v3.0.xlsx,20250721_QT_개발일정_v3.0.xlsx,.xlsx,
test_workspace/20250721_TF_발표자료_v1.4.pptx,20250721_TF_발표자료_v1.4.pptx,.pptx,
test_workspace/20250722_QT_요구사항정의서_v3.3.docx,20250722_QT_요구사항정의서_v3.3.docx,.docx,
test_workspace/20250722_TF_설문결과_v3.5.xlsx,20250722_TF_설문결과_v3.5.xlsx,.xlsx,
test_workspace/20250723_QT_디자인시안.png,20250723_QT_디자인시안.png,.png,
test_workspace/20250723_QT_디자인시안_v1.0.png,20250723_QT_디자인시안_v1.0.png,.png,
test_workspace/20250724_MK_결과보고서_v1.3.xlsx,20250724_MK_결과보고서_v1.3.xlsx,.xlsx,
test_workspace/20250724_MK_캠페인제안서_v2.5.pdf,20250724_MK_캠페인제안서_v2.5.pdf,.pdf,
test_workspace/20250724_QT_개발일정.xlsx,20250724_QT_개발일정.xlsx,.xlsx,
test_workspace/20250724_QT_기획안_v1.0.pptx,20250724_QT_기획안_v1.0.pptx,.pptx,
test_workspace/20250725_QT_디자인시안_v1.2.jpg,20250725_QT_디자인시안_v1.2.jpg,.jpg,
test_workspace/20250725_TF_개선안_v2.1.docx,20250725_TF_개선안_v2.1.docx,.docx,
test_workspace/20250725_TF_설문결과_v2.1.xlsx,20250725_TF_설문결과_v2.1.xlsx,.xlsx,
test_workspace/20250726_MK_결과보고서_v1.3.xlsx,20250726_MK_결과보고서_v1.3.xlsx,.xlsx,
test_workspace/20250726_QT_요구사항정의서_v2.5.docx,20250726_QT_요구사항정의서_v2.5.docx,.docx,
test_workspace/20250727_TF_발표자료_v2.5.pptx,20250727_TF_발표자료_v2.5.pptx,.pptx,
test_workspace/20250727_TF_회의록_v3.0.txt,20250727_TF_회의록_v3.0.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250728_MK_결과보고서_v2.5.xlsx,20250728_MK_결과보고서_v2.5.xlsx,.xlsx,
test_workspace/20250728_TF_회의록_v2.0.txt,20250728_TF_회의록_v2.0.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250729_QT_요구사항정의서_v1.5.docx,20250729_QT_요구사항정의서_v1.5.docx,.docx,
test_workspace/20250729_TF_개선안_v1.0.docx,20250729_TF_개선안_v1.0.docx,.docx,
test_workspace/20250729_TF_발표자료_v3.4.pptx,20250729_TF_발표자료_v3.4.pptx,.pptx,
test_workspace/20250729_TF_설문결과_v3.1.xlsx,20250729_TF_설문결과_v3.1.xlsx,.xlsx,
test_workspace/20250730_MK_광고시안_v1.1.jpg,20250730_MK_광고시안_v1.1.jpg,.jpg,
test_workspace/20250730_QT_개발일정_v1.1.xlsx,20250730_QT_개발일정_v1.1.xlsx,.xlsx,
test_workspace/20250730_QT_기획안.pptx,20250730_QT_기획안.pptx,.pptx,
test_workspace/20250730_TF_회의록_v3.3.txt,20250730_TF_회의록_v3.3.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250731_TF_회의록.txt,20250731_TF_회의록.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250801_QT_요구사항정의서_v2.4.docx,20250801_QT_요구사항정의서_v2.4.docx,.docx,
test_workspace/20250801_TF_발표자료_v2.2.pptx,20250801_TF_발표자료_v2.2.pptx,.pptx,
test_workspace/20250801_TF_설문결과.xlsx,20250801_TF_설문결과.xlsx,.xlsx,
test_workspace/20250802_TF_발표자료.pptx,20250802_TF_발표자료.pptx,.pptx,
test_workspace/20250803_MK_예산안_v3.3.xlsx,20250803_MK_예산안_v3.3.xlsx,.xlsx,
test_workspace/20250803_QT_요구사항정의서_v3.3.docx,20250803_QT_요구사항정의서_v3.3.docx,.docx,
test_workspace/20250803_TF_설문결과_v1.5.xlsx,20250803_TF_설문결과_v1.5.xlsx,.xlsx,
test_workspace/20250804_QT_개발일정_v1.2.xlsx,20250804_QT_개발일정_v1.2.xlsx,.xlsx,
test_workspace/20250804_QT_디자인시안.jpg,20250804_QT_디자인시안.jpg,.jpg,
test_workspace/20250805_MK_예산안.xlsx,20250805_MK_예산안.xlsx,.xlsx,
test_workspace/20250805_QT_기획안_v3.1.docx,20250805_QT_기획안_v3.1.docx,.docx,
test_workspace/20250805_TF_발표자료_v2.2.pptx,20250805_TF_발표자료_v2.2.pptx,.pptx,
test_workspace/20250806_MK_광고시안.jpg,20250806_MK_광고시안.jpg,.jpg,
test_workspace/20250807_MK_캠페인제안서_v3.1.pdf,20250807_MK_캠페인제안서_v3.1.pdf,.pdf,
test_workspace/20250807_TF_개선안.docx,20250807_TF_개선안.docx,.docx,
test_workspace/20250807_TF_발표자료_v2.4.pptx,20250807_TF_발표자료_v2.4.pptx,.pptx,
test_workspace/20250808_MK_광고시안_v2.0.jpg,20250808_MK_광고시안_v2.0.jpg,.jpg,
test_workspace/20250808_TF_설문결과_v3.4.xlsx,20250808_TF_설문결과_v3.4.xlsx,.xlsx,
test_workspace/20250808_TF_회의록_v2.1.txt,20250808_TF_회의록_v2.1.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250809_MK_광고시안_v1.3.jpg,20250809_MK_광고시안_v1.3.jpg,.jpg,
test_workspace/20250809_TF_개선안_v2.1.docx,20250809_TF_개선안_v2.1.docx,.docx,
test_workspace/20250809_TF_회의록.txt,20250809_TF_회의록.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/20250810_QT_요구사항정의서_v3.5.docx,20250810_QT_요구사항정의서_v3.5.docx,.docx,
test_workspace/20250810_TF_발표자료_v3.4.pptx,20250810_TF_발표자료_v3.4.pptx,.pptx,
test_workspace/20250812_MK_결과보고서.xlsx,20250812_MK_결과보고서.xlsx,.xlsx,
test_workspace/20250812_MK_캠페인제안서_v1.5.pdf,20250812_MK_캠페인제안서_v1.5.pdf,.pdf,
test_workspace/20250812_QT_기획안.pptx,20250812_QT_기획안.pptx,.pptx,
test_workspace/20250812_QT_기획안_v2.2.docx,20250812_QT_기획안_v2.2.docx,.docx,
test_workspace/20250812_QT_디자인시안.jpg,20250812_QT_디자인시안.jpg,.jpg,
test_workspace/20250813_TF_개선안_v1.1.docx,20250813_TF_개선안_v1.1.docx,.docx,
test_workspace/20250814_QT_개발일정_v1.0.xlsx,20250814_QT_개발일정_v1.0.xlsx,.xlsx,
test_workspace/20250814_QT_기획안_v3.1.pptx,20250814_QT_기획안_v3.1.pptx,.pptx,
test_workspace/20250814_QT_요구사항정의서_v1.4.docx,20250814_QT_요구사항정의서_v1.4.docx,.docx,
test_workspace/20250814_TF_발표자료_v2.2.pptx,20250814_TF_발표자료_v2.2.pptx,.pptx,
test_workspace/20250815_MK_캠페인제안서_v3.3.pdf,20250815_MK_캠페인제안서_v3.3.pdf,.pdf,
test_workspace/20250815_QT_개발일정_v2.3.xlsx,20250815_QT_개발일정_v2.3.xlsx,.xlsx,
test_workspace/20250815_QT_기획안_v1.2.docx,20250815_QT_기획안_v1.2.docx,.docx,
test_workspace/20250816_MK_광고시안.jpg,20250816_MK_광고시안.jpg,.jpg,
test_workspace/20250816_MK_광고시안_v2.0.jpg,20250816_MK_광고시안_v2.0.jpg,.jpg,
test_workspace/20250816_TF_개선안.docx,20250816_TF_개선안.docx,.docx,
test_workspace/20250816_TF_발표자료_v2.0.pptx,20250816_TF_발표자료_v2.0.pptx,.pptx,
test_workspace/20250816_TF_회의록_v2.1.txt,20250816_TF_회의록_v2.1.txt,.txt,이 문서는 '사내 업무 효율화 TF' 프로젝트의 '회의록'입니다.
test_workspace/2025 3분기 마케팅 캠페인/20240816_MK_결과보고서_v2.2.xlsx,20240816_MK_결과보고서_v2.2.xlsx,.xlsx,
test_workspace/2025 3분기 마케팅 캠페인/20240816_MK_광고시안_v3.0.jpg,20240816_MK_광고시안_v3.0.jpg,.jpg,
test_workspace/2025 3분기 마케팅 캠페인/20240817_MK_결과보고서_v1.3.xlsx,20240817_MK_결과보고서_v1.3.xlsx,.xlsx,
test_workspace/2025 3분기 마케팅 캠페인/20240817_MK_결과보고서_v2.5.xlsx,20240817_MK_결과보고서_v2.5.xlsx,.xlsx,
test_workspace/2025 3분기 마케팅 캠페인/20240817_MK_캠페인제안서_v2.0.pdf,20240817_MK_캠페인제안서_v2.0.pdf,.pdf,
test_workspace/2025 3분기 마케팅 캠페인/20240818_MK_예산안.xlsx,20240818_MK_예산안.xlsx,.xlsx,
test_workspace/2025 3분기 마케팅 캠페인/20240819_MK_예산안.xlsx,20240819_MK_예산안.xlsx,.xlsx,
test_workspace/2025 3분기 마케팅 캠페인/20240819_MK_예산안_v1.5.xlsx,20240819_MK_예산안_v1.5.xlsx,.xlsx,
